Gal,System,Pos,Planeta / Nazwa (Aktywność),Księżyc,PZ,Status,Gracz,Sojusz,Akcja,Pozycja,PlayerId,PlanetId,Komentarz covidu,,
,,,5739 planet / 9 opuszczonych,230 moonów,,,zielony = idler,1813 idlerów,,,,, by matej & polkin3run & rabus,,
,,,,,,,,,,,,,,,
4,124,10,,,,,,,,0,0,0,,13105,412410
4,124,11,,,,,,,,0,0,0,,13106,412411
4,124,12,Kolonia (37 min),,,,pdg,-,Szpieguj,735,1800,4480,,13107,412412
4,124,13,,,,,,,,0,0,0,,13108,412413
4,124,14,,,,,,,,0,0,0,,13109,412414
4,124,15,,,,,,,,0,0,0,,13110,412415
4,124,2,,,,,,,,0,0,0,,13097,412402
4,124,3,,,,,,,,0,0,0,,13098,412403
4,124,4,Ziemia,,,,hamsis,-,Szpieguj,59,2607,3387,,13099,412404
4,124,5,Kolonia (47 min),,,,JenerałTozzy,-,Szpieguj,223,2581,3749,,13100,412405
4,124,6,Planeta macierzysta,,,i,Zygar,-,Szpieguj,1247,881,880,,13101,412406
4,124,7,Planeta macierzysta (37 min),,,,pdg,-,Szpieguj,735,1800,1799,,13102,412407
4,124,8,Mars,,,,hamsis,-,Szpieguj,59,2607,3990,,13103,412408
4,124,9,Kolonia (37 min),,,,pdg,-,Szpieguj,735,1800,3173,,13104,412409
4,125,1,,,,,,,,0,0,0,,13111,412501
4,125,10,Planeta 4,,,u,Kris4,ACL,Szpieguj,685,2579,4751,,13120,412510
4,125,11,,,,,,,,0,0,0,,13121,412511
4,125,12,,,,,,,,0,0,0,,13122,412512
4,125,13,,,,,,,,0,0,0,,13123,412513
4,125,14,,,,,,,,0,0,0,,13124,412514
4,125,15,,,,,,,,0,0,0,,13125,412515
4,125,2,,,,,,,,0,0,0,,13112,412502
4,125,3,Planeta macierzysta,,,i,wojciak1,-,Szpieguj,2179,882,881,,13113,412503
4,125,4,Mclaren,,,,Myszexx,ACL,Szpieguj,874,2669,5662,,13114,412504
4,125,5,Planeta 5,,,u,Kris4,ACL,Szpieguj,685,2579,5263,,13115,412505
4,125,6,0x00,,,u,sekhmet,ACL,Szpieguj,258,1801,1800,,13116,412506
4,125,7,Main Planet,,,i,calluna,-,Szpieguj,1202,2608,3403,,13117,412507
4,125,8,Mars (22 min),,,,sma249,CO5G,Szpieguj,229,398,3105,,13118,412508
4,125,9,0x01,,,u,sekhmet,ACL,Szpieguj,258,1801,2789,,13119,412509
4,126,1,,,,,,,,0,0,0,,13126,412601
4,126,10,,,,,,,,0,0,0,,13135,412610
4,126,11,,,,,,,,0,0,0,,13136,412611
4,126,12,,,,,,,,0,0,0,,13137,412612
4,126,13,,,,,,,,0,0,0,,13138,412613
4,126,14,,,,,,,,0,0,0,,13139,412614
4,126,15,,,,,,,,0,0,0,,13140,412615
4,126,2,,,,,,,,0,0,0,,13127,412602
4,126,3,,,,,,,,0,0,0,,13128,412603
4,126,4,,,,,,,,0,0,0,,13129,412604
4,126,5,Plantea,,,,podnosnikhydrauliczny,-,Szpieguj,589,2691,5974,,13130,412605
4,126,6,,,,,,,,0,0,0,,13131,412606
4,126,7,Ziobro 0,,,,Wojnar,GC,Szpieguj,570,872,3228,,13132,412607
4,126,8,Planeta macierzysta,,,i,Hedgehog,-,Szpieguj,1472,883,882,,13133,412608
4,126,9,Mokoton,,,,Lisu,CO5G,Szpieguj,449,2615,5825,,13134,412609
4,127,1,Kasjusz (40 min),,,,mrooz,BEST,Szpieguj,99,884,6412,,13141,412701
4,127,10,Kalisto (37 min),,,,mrooz,BEST,Szpieguj,99,884,883,,13150,412710
4,127,11,,,,,,,,0,0,0,,13151,412711
4,127,12,,,,,,,,0,0,0,,13152,412712
4,127,13,,,,,,,,0,0,0,,13153,412713
4,127,14,,,,,,,,0,0,0,,13154,412714
4,127,15,,,,,,,,0,0,0,,13155,412715
4,127,2,,,,,,,,0,0,0,,13142,412702
4,127,3,Pepikowo (*),,,,FrajerskaChmura,-,Szpieguj,386,2610,3427,,13143,412703
4,127,4,Planeta macierzysta,,,i,stiff,-,Szpieguj,1500,1803,1802,,13144,412704
4,127,5,,,,,,,,0,0,0,,13145,412705
4,127,6,Czarusiowo,,,,FrajerskaChmura,-,Szpieguj,386,2610,6038,,13146,412706
4,127,7,Kashyyyk (39 min),,,,mrooz,BEST,Szpieguj,99,884,2806,,13147,412707
4,127,8,Pysiołkowo,,,,BosmanPociagowy,-,Szpieguj,262,968,3474,,13148,412708
4,127,9,,,,,,,,0,0,0,,13149,412709
4,128,1,,,,,,,,0,0,0,,13156,412801
4,128,10,,,,,,,,0,0,0,,13165,412810
4,128,11,Wieża 0 (*),,,,Garrett,-,Szpieguj,230,1804,1803,,13166,412811
4,128,12,,,,,,,,0,0,0,,13167,412812
4,128,13,,,,,,,,0,0,0,,13168,412813
4,128,14,,,,,,,,0,0,0,,13169,412814
4,128,15,,,,,,,,0,0,0,,13170,412815
4,128,2,,,,,,,,0,0,0,,13157,412802
4,128,3,,,,,,,,0,0,0,,13158,412803
4,128,4,,,,,,,,0,0,0,,13159,412804
4,128,5,,,,,,,,0,0,0,,13160,412805
4,128,6,Wieża 2 (*),,,,Garrett,-,Szpieguj,230,1804,3867,,13161,412806
4,128,7,Genjutsu,,,,Lisu,CO5G,Szpieguj,449,2615,6062,,13162,412807
4,128,8,Tokyo,,,u,ArTh,-,Szpieguj,636,2535,3738,,13163,412808
4,128,9,Kolonia (59 min),,,,Garrett,-,Szpieguj,230,1804,6566,,13164,412809
4,129,1,,,,,,,,0,0,0,,13171,412901
4,129,10,Mkbewe (54 min),,,,diabliq,-,Szpieguj,463,1805,4316,,13180,412910
4,129,11,Kolonia,,,,alienscum,-,Szpieguj,255,2043,6521,,13181,412911
4,129,12,Kutanoid (54 min),,,,diabliq,-,Szpieguj,463,1805,6299,,13182,412912
4,129,13,,,,,,,,0,0,0,,13183,412913
4,129,14,,,,,,,,0,0,0,,13184,412914
4,129,15,,,,,,,,0,0,0,,13185,412915
4,129,2,,,,,,,,0,0,0,,13172,412902
4,129,3,Planeta macierzysta,,,i,yeeeeeee,-,Szpieguj,1761,2612,3448,,13173,412903
4,129,4,Planeta macierzysta,,,i,Mattael,-,Szpieguj,1684,886,885,,13174,412904
4,129,5,,,,,,,,0,0,0,,13175,412905
4,129,6,Dupxo (53 min),,,,diabliq,-,Szpieguj,463,1805,6330,,13176,412906
4,129,7,VY Dupson Majoris,,,,Felinefelo,MnS,Szpieguj,70,910,3194,,13177,412907
4,129,8,Kurvinox (53 min),,,,diabliq,-,Szpieguj,463,1805,3938,,13178,412908
4,129,9,Qurwix (52 min),,,,diabliq,-,Szpieguj,463,1805,1804,,13179,412909
4,130,1,,,,,,,,0,0,0,,13186,413001
4,130,10,,,,,,,,0,0,0,,13195,413010
4,130,11,Planeta macierzysta (55 min),,,i,navvnpl,-,Szpieguj,1283,1806,1805,,13196,413011
4,130,12,,,,,,,,0,0,0,,13197,413012
4,130,13,,,,,,,,0,0,0,,13198,413013
4,130,14,,,,,,,,0,0,0,,13199,413014
4,130,15,,,,,,,,0,0,0,,13200,413015
4,130,2,,,,,,,,0,0,0,,13187,413002
4,130,3,Main Planet,,,i,Meowek,-,Szpieguj,1604,2613,3481,,13188,413003
4,130,4,,,,,,,,0,0,0,,13189,413004
4,130,5,,,,,,,,0,0,0,,13190,413005
4,130,6,,,,,,,,0,0,0,,13191,413006
4,130,7,Planeta macierzysta (55 min),,,i,Poly,-,Szpieguj,1490,887,886,,13192,413007
4,130,8,3 Lucjan Brychczy (51 min),,,,Antyantifa,-,Szpieguj,51,889,3343,,13193,413008
4,130,9,Wieża 1 (*),,,,Garrett,-,Szpieguj,230,1804,3347,,13194,413009
4,131,1,,,,,,,,0,0,0,,13201,413101
4,131,10,,,,,,,,0,0,0,,13210,413110
4,131,11,,,,,,,,0,0,0,,13211,413111
4,131,12,,,,,,,,0,0,0,,13212,413112
4,131,13,,,,,,,,0,0,0,,13213,413113
4,131,14,,,,,,,,0,0,0,,13214,413114
4,131,15,,,,,,,,0,0,0,,13215,413115
4,131,2,,,,,,,,0,0,0,,13202,413102
4,131,3,,,,,,,,0,0,0,,13203,413103
4,131,4,,,,,,,,0,0,0,,13204,413104
4,131,5,,,,,,,,0,0,0,,13205,413105
4,131,6,,,,,,,,0,0,0,,13206,413106
4,131,7,Planeta macierzysta,,,i,Dziarskiluj,-,Szpieguj,2335,1807,1806,,13207,413107
4,131,8,100lec,,,u,Mumar,-,Szpieguj,971,888,887,,13208,413108
4,131,9,102lec,,,u,Mumar,-,Szpieguj,971,888,2606,,13209,413109
4,132,1,,,,,,,,0,0,0,,13216,413201
4,132,10,Suiton (*),,,,Lisu,CO5G,Szpieguj,449,2615,3498,,13225,413210
4,132,11,,,,,,,,0,0,0,,13226,413211
4,132,12,1 Michał Kucharczyk (50 min),,,,Antyantifa,-,Szpieguj,51,889,888,,13227,413212
4,132,13,,,,,,,,0,0,0,,13228,413213
4,132,14,,,,,,,,0,0,0,,13229,413214
4,132,15,,,,,,,,0,0,0,,13230,413215
4,132,2,,,,,,,,0,0,0,,13217,413202
4,132,3,,,,,,,,0,0,0,,13218,413203
4,132,4,,,,,,,,0,0,0,,13219,413204
4,132,5,,,,,,,,0,0,0,,13220,413205
4,132,6,,,,,,,,0,0,0,,13221,413206
4,132,7,6 Tomasz Kiełbowicz (50 min),,,,Antyantifa,-,Szpieguj,51,889,5460,,13222,413207
4,132,8,,,,,,,,0,0,0,,13223,413208
4,132,9,2 Kazimierz Deyna (51 min),,,,Antyantifa,-,Szpieguj,51,889,2673,,13224,413209
4,133,1,,,,,,,,0,0,0,,13231,413301
4,133,10,Planeta macierzysta (44 min),,,i,matmozaur,AM,Szpieguj,929,890,889,,13240,413310
4,133,11,,,,,,,,0,0,0,,13241,413311
4,133,12,,,,,,,,0,0,0,,13242,413312
4,133,13,,,,,,,,0,0,0,,13243,413313
4,133,14,,,,,,,,0,0,0,,13244,413314
4,133,15,,,,,,,,0,0,0,,13245,413315
4,133,2,,,,,,,,0,0,0,,13232,413302
4,133,3,Wolfschanze,,,,t3RRoRm@CHiN3,-,Szpieguj,340,2616,3512,,13233,413303
4,133,4,Kolonia,,,i,matmozaur,AM,Szpieguj,929,890,3919,,13234,413304
4,133,5,Adlerhorst,"śr: 8.306, temp: 16",,,t3RRoRm@CHiN3,-,Szpieguj,340,2616,4680,,13235,413305
4,133,6,5 Leszek Pisz (50 min),,,,Antyantifa,-,Szpieguj,51,889,4582,,13236,413306
4,133,7,,,,,,,,0,0,0,,13237,413307
4,133,8,Planeta macierzysta,,,i,zd4n14,-,Szpieguj,2036,1809,1808,,13238,413308
4,133,9,4 Artur Boruc (51 min),,,,Antyantifa,-,Szpieguj,51,889,3823,,13239,413309
4,134,1,,,,,,,,0,0,0,,13246,413401
4,134,10,,,,,,,,0,0,0,,13255,413410
4,134,11,,,,,,,,0,0,0,,13256,413411
4,134,12,,,,,,,,0,0,0,,13257,413412
4,134,13,,,,,,,,0,0,0,,13258,413413
4,134,14,,,,,,,,0,0,0,,13259,413414
4,134,15,,,,,,,,0,0,0,,13260,413415
4,134,2,,,,,,,,0,0,0,,13247,413402
4,134,3,,,,,,,,0,0,0,,13248,413403
4,134,4,,,,,,,,0,0,0,,13249,413404
4,134,5,,,,,,,,0,0,0,,13250,413405
4,134,6,,,,,,,,0,0,0,,13251,413406
4,134,7,,,,,,,,0,0,0,,13252,413407
4,134,8,Alabama (*),,,,editn,-,Szpieguj,243,2596,6164,,13253,413408
4,134,9,,,,,,,,0,0,0,,13254,413409
4,135,1,,,,,,,,0,0,0,,13261,413501
4,135,10,Ullanor,,,,fernfang,-,Szpieguj,725,1811,1810,,13270,413510
4,135,11,Norsk Hydro (35 min),,,,osiem69,4G,Szpieguj,52,900,3259,,13271,413511
4,135,12,,,,,,,,0,0,0,,13272,413512
4,135,13,,,,,,,,0,0,0,,13273,413513
4,135,14,,,,,,,,0,0,0,,13274,413514
4,135,15,,,,,,,,0,0,0,,13275,413515
4,135,2,,,,,,,,0,0,0,,13262,413502
4,135,3,,,,,,,,0,0,0,,13263,413503
4,135,4,Planeta macierzysta,,,i,eddy,-,Szpieguj,2180,892,891,,13264,413504
4,135,5,III,,,,wojtasm,4G,Szpieguj,12,848,3360,,13265,413505
4,135,6,Xanthia (*),,,,Panth,4G,Szpieguj,120,512,3063,,13266,413506
4,135,7,Wrocław (*),"śr: 8.717, temp: -14",,,LordKaczor,4G,Szpieguj,13,962,2850,,13267,413507
4,135,8,Zwierzyniec 4G (41 min),,,,zwierzak40,4G,Szpieguj,21,807,2842,,13268,413508
4,135,9,Pandora,,,,Lockdown,-,Szpieguj,571,1004,2848,,13269,413509
4,136,1,,,,,,,,0,0,0,,13276,413601
4,136,10,Annapurna,,,,kumbajn,4G,Szpieguj,57,923,3885,,13285,413610
4,136,11,Planeta macierzysta,,,i,barymuffinz,-,Szpieguj,1807,893,892,,13286,413611
4,136,12,Inios XII,,,,Eok,-,Szpieguj,307,1812,6537,,13287,413612
4,136,13,,,,,,,,0,0,0,,13288,413613
4,136,14,,,,,,,,0,0,0,,13289,413614
4,136,15,,,,,,,,0,0,0,,13290,413615
4,136,2,,,,,,,,0,0,0,,13277,413602
4,136,3,Inios III,,,,Eok,-,Szpieguj,307,1812,1811,,13278,413603
4,136,4,Inios IV,,,,Eok,-,Szpieguj,307,1812,5935,,13279,413604
4,136,5,Inios V,,,,Eok,-,Szpieguj,307,1812,4998,,13280,413605
4,136,6,Kolonia,,,,szagadiba,4G,Szpieguj,193,509,4567,,13281,413606
4,136,7,Planeta macierzysta,,,i,Aleksandr_Jebiewdenko,-,Szpieguj,1911,2617,3531,,13282,413607
4,136,8,Kolonia,,,u,Nefryt,-,Szpieguj,200,851,3030,,13283,413608
4,136,9,Inios IX,,,,Eok,-,Szpieguj,307,1812,4016,,13284,413609
4,137,1,,,,,,,,0,0,0,,13291,413701
4,137,10,Kolonia,,,,Viki,F.o.A,Szpieguj,254,894,4154,,13300,413710
4,137,11,Planeta macierzysta,,,i,piast,ACL,Szpieguj,1218,2618,3544,,13301,413711
4,137,12,Kolonia,,,,Pepkodziobak,NW,Szpieguj,662,1813,4670,,13302,413712
4,137,13,,,,,,,,0,0,0,,13303,413713
4,137,14,,,,,,,,0,0,0,,13304,413714
4,137,15,,,,,,,,0,0,0,,13305,413715
4,137,2,,,,,,,,0,0,0,,13292,413702
4,137,3,Kolonia,,,,Pepkodziobak,NW,Szpieguj,662,1813,6349,,13293,413703
4,137,4,Kolonia,,,,Viki,F.o.A,Szpieguj,254,894,5897,,13294,413704
4,137,5,Kolonia,,,,Pepkodziobak,NW,Szpieguj,662,1813,3704,,13295,413705
4,137,6,Omega 5,"śr: 7.348, temp: 2",,,Pepkodziobak,NW,Szpieguj,662,1813,1812,,13296,413706
4,137,7,Kolonia,,,,Viki,F.o.A,Szpieguj,254,894,2802,,13297,413707
4,137,8,Planeta macierzysta,,,,Viki,F.o.A,Szpieguj,254,894,893,,13298,413708
4,137,9,Kolonia,"śr: 3.741, temp: -45",,,Viki,F.o.A,Szpieguj,254,894,3423,,13299,413709
4,138,1,,,,,,,,0,0,0,,13306,413801
4,138,10,H.U-J jaje (*),,,,szczynolot,F.o.A,Szpieguj,707,1814,1813,,13315,413810
4,138,11,,,,,,,,0,0,0,,13316,413811
4,138,12,Planeta macierzysta,,,,kosis,-,Szpieguj,1123,895,894,,13317,413812
4,138,13,,,,,,,,0,0,0,,13318,413813
4,138,14,,,,,,,,0,0,0,,13319,413814
4,138,15,,,,,,,,0,0,0,,13320,413815
4,138,2,,,,,,,,0,0,0,,13307,413802
4,138,3,,,,,,,,0,0,0,,13308,413803
4,138,4,Kisiel ll,,,u,Yaycobs,-,Szpieguj,581,862,2897,,13309,413804
4,138,5,,,,,,,,0,0,0,,13310,413805
4,138,6,,,,,,,,0,0,0,,13311,413806
4,138,7,H.U-J mocznik (*),,,,szczynolot,F.o.A,Szpieguj,707,1814,4008,,13312,413807
4,138,8,H.U-J szczoch (*),,,,szczynolot,F.o.A,Szpieguj,707,1814,5054,,13313,413808
4,138,9,Thirdly (21 min),,,,paganek,CCK,Szpieguj,270,697,4671,,13314,413809
4,139,1,,,,,,,,0,0,0,,13321,413901
4,139,10,,,,,,,,0,0,0,,13330,413910
4,139,11,,,,,,,,0,0,0,,13331,413911
4,139,12,,,,,,,,0,0,0,,13332,413912
4,139,13,,,,,,,,0,0,0,,13333,413913
4,139,14,,,,,,,,0,0,0,,13334,413914
4,139,15,,,,,,,,0,0,0,,13335,413915
4,139,2,,,,,,,,0,0,0,,13322,413902
4,139,3,psgoral,,,i,psgoral,-,Szpieguj,1577,2619,3577,,13323,413903
4,139,4,,,,,,,,0,0,0,,13324,413904
4,139,5,,,,,,,,0,0,0,,13325,413905
4,139,6,,,,,,,,0,0,0,,13326,413906
4,139,7,Planeta macierzysta,,,i,PokornyJanusz,-,Szpieguj,1221,1815,1814,,13327,413907
4,139,8,Kolonia,,,,Atomowy_Grzybek,-,Szpieguj,902,896,3518,,13328,413908
4,139,9,Planeta macierzysta,,,,Atomowy_Grzybek,-,Szpieguj,902,896,895,,13329,413909
4,140,1,,,,,,,,0,0,0,,13336,414001
4,140,10,,,,,,,,0,0,0,,13345,414010
4,140,11,,,,,,,,0,0,0,,13346,414011
4,140,12,Erebor (52 min),,,,Wszystkozajete2,-,Szpieguj,112,897,896,,13347,414012
4,140,13,,,,,,,,0,0,0,,13348,414013
4,140,14,,,,,,,,0,0,0,,13349,414014
4,140,15,,,,,,,,0,0,0,,13350,414015
4,140,2,,,,,,,,0,0,0,,13337,414002
4,140,3,Planeta macierzysta,,,,emezete,-,Szpieguj,1097,2620,3587,,13338,414003
4,140,4,Planeta macierzysta,,,i,AI,-,Szpieguj,2336,1816,1815,,13339,414004
4,140,5,Khazad-Dum (25 min),,,,Wszystkozajete2,-,Szpieguj,112,897,2827,,13340,414005
4,140,6,Kolonia (44 min),,,,Partyzant,CO5G,Szpieguj,310,958,6547,,13341,414006
4,140,7,Novichok,,,u,cftsq,-,Szpieguj,823,1870,4453,,13342,414007
4,140,8,ε (*),,,,dysviusdv,CO5G,Szpieguj,233,957,5770,,13343,414008
4,140,9,Bożena (28 min),,,,WirujoncyHooy,4G,Szpieguj,31,843,4369,,13344,414009
4,141,1,,,,,,,,0,0,0,,13351,414101
4,141,10,,,,,,,,0,0,0,,13360,414110
4,141,11,,,,,,,,0,0,0,,13361,414111
4,141,12,,,,,,,,0,0,0,,13362,414112
4,141,13,,,,,,,,0,0,0,,13363,414113
4,141,14,,,,,,,,0,0,0,,13364,414114
4,141,15,,,,,,,,0,0,0,,13365,414115
4,141,2,,,,,,,,0,0,0,,13352,414102
4,141,3,,,,,,,,0,0,0,,13353,414103
4,141,4,Kolonia (25 min),,,,Wszystkozajete2,-,Szpieguj,112,897,5215,,13354,414104
4,141,5,Julia 0,,,,NW.KinsFrayer,NW,Szpieguj,257,2621,3664,,13355,414105
4,141,6,The Coolest Daniel,,,,Bibr,ACL,Szpieguj,384,1859,5285,,13356,414106
4,141,7,Planeta macierzysta (30 min),,,i,robert,-,Szpieguj,1975,898,897,,13357,414107
4,141,8,Sleipnir (*),,,,loki_the_prankster,MnS,Szpieguj,92,502,4937,,13358,414108
4,141,9,Planeta macierzysta,,,,PrzyborSan,-,Szpieguj,391,1817,1816,,13359,414109
4,142,1,,,,,,,,0,0,0,,13366,414201
4,142,10,03. ŻOŁĄDŹ (39 min),,,,Selevius,CO5G,Szpieguj,411,899,5192,,13375,414210
4,142,11,04. LAS (39 min),,,,Selevius,CO5G,Szpieguj,411,899,6130,,13376,414211
4,142,12,Kolonia (39 min),,,,Selevius,CO5G,Szpieguj,411,899,6555,,13377,414212
4,142,13,,,,,,,,0,0,0,,13378,414213
4,142,14,,,,,,,,0,0,0,,13379,414214
4,142,15,,,,,,,,0,0,0,,13380,414215
4,142,2,,,,,,,,0,0,0,,13367,414202
4,142,3,,,,,,,,0,0,0,,13368,414203
4,142,4,,,,,,,,0,0,0,,13369,414204
4,142,5,Planeta macierzysta,,,i,qwedud,-,Szpieguj,1573,1818,1817,,13370,414205
4,142,6,KEKistan (*),,"Metal: 713.300, Kryształ: 284.900",,PenisKEKWMan,-,Szpieguj,730,2622,4889,,13371,414206
4,142,7,Chungus (*),,"Metal: 892.500, Kryształ: 345.100",,PenisKEKWMan,-,Szpieguj,730,2622,3665,,13372,414207
4,142,8,02. SOSNA (39 min),,,,Selevius,CO5G,Szpieguj,411,899,4080,,13373,414208
4,142,9,01. DZIK (39 min),"śr: 8.366, temp: 8",,,Selevius,CO5G,Szpieguj,411,899,898,,13374,414209
4,143,1,,,,,,,,0,0,0,,13381,414301
4,143,10,,,,,,,,0,0,0,,13390,414310
4,143,11,,,,,,,,0,0,0,,13391,414311
4,143,12,,,,,,,,0,0,0,,13392,414312
4,143,13,,,,,,,,0,0,0,,13393,414313
4,143,14,,,,,,,,0,0,0,,13394,414314
4,143,15,,,,,,,,0,0,0,,13395,414315
4,143,2,,,,,,,,0,0,0,,13382,414302
4,143,3,,,,,,,,0,0,0,,13383,414303
4,143,4,,,,,,,,0,0,0,,13384,414304
4,143,5,UR UNCLE,,,,KochamKoniki,-,Szpieguj,867,903,3459,,13385,414305
4,143,6,Szafka pod zlewem (33 min),,,,osiem69,4G,Szpieguj,52,900,899,,13386,414306
4,143,7,Planeta macierzysta,,,i,Heszki,-,Szpieguj,1863,1819,1818,,13387,414307
4,143,8,Versatile,,,,Kenji,-,Szpieguj,285,165,5332,,13388,414308
4,143,9,,,,,,,,0,0,0,,13389,414309
4,144,1,,,,,,,,0,0,0,,13396,414401
4,144,10,,,,,,,,0,0,0,,13405,414410
4,144,11,,,,,,,,0,0,0,,13406,414411
4,144,12,Alxara (31 min),,,i,zakaz,PAKT,Szpieguj,795,1820,1819,,13407,414412
4,144,13,,,,,,,,0,0,0,,13408,414413
4,144,14,,,,,,,,0,0,0,,13409,414414
4,144,15,,,,,,,,0,0,0,,13410,414415
4,144,2,,,,,,,,0,0,0,,13397,414402
4,144,3,,,,,,,,0,0,0,,13398,414403
4,144,4,Planeta macierzysta (37 min),,,i,iT0mT0m,-,Szpieguj,1685,901,900,,13399,414404
4,144,5,Drożdże (*),,,,Depocik,MnS,Szpieguj,116,1878,3348,,13400,414405
4,144,6,,,,,,,,0,0,0,,13401,414406
4,144,7,,,,,,,,0,0,0,,13402,414407
4,144,8,Main Planet,,,i,boczo777,-,Szpieguj,2487,2623,3666,,13403,414408
4,144,9,,,,,,,,0,0,0,,13404,414409
4,145,1,,,,,,,,0,0,0,,13411,414501
4,145,10,,,,,,,,0,0,0,,13420,414510
4,145,11,,,,,,,,0,0,0,,13421,414511
4,145,12,,,,,,,,0,0,0,,13422,414512
4,145,13,,,,,,,,0,0,0,,13423,414513
4,145,14,,,,,,,,0,0,0,,13424,414514
4,145,15,,,,,,,,0,0,0,,13425,414515
4,145,2,,,,,,,,0,0,0,,13412,414502
4,145,3,Planeta macierzysta (38 min),,,i,trusicek,-,Szpieguj,1912,2624,3669,,13413,414503
4,145,4,,,,,,,,0,0,0,,13414,414504
4,145,5,Kolonia (38 min),,,i,lukeeeb,-,Szpieguj,905,1821,3593,,13415,414505
4,145,6,Kolonia (38 min),,,i,lukeeeb,-,Szpieguj,905,1821,3163,,13416,414506
4,145,7,Planeta macierzysta (31 min),,,i,lukeeeb,-,Szpieguj,905,1821,1820,,13417,414507
4,145,8,Planeta macierzysta (38 min),,,i,Kutang,-,Szpieguj,2181,902,901,,13418,414508
4,145,9,,,,,,,,0,0,0,,13419,414509
4,146,1,,,,,,,,0,0,0,,13426,414601
4,146,10,Planeta macierzysta,,,i,Kosmonauda,-,Szpieguj,1445,2625,3686,,13435,414610
4,146,11,,,,,,,,0,0,0,,13436,414611
4,146,12,,,,,,,,0,0,0,,13437,414612
4,146,13,,,,,,,,0,0,0,,13438,414613
4,146,14,,,,,,,,0,0,0,,13439,414614
4,146,15,,,,,,,,0,0,0,,13440,414615
4,146,2,,,,,,,,0,0,0,,13427,414602
4,146,3,UR ANUS,,,,KochamKoniki,-,Szpieguj,867,903,902,,13428,414603
4,146,4,Tak serio to Donald,"śr: 4.690, temp: 20",,,KochamKoniki,-,Szpieguj,867,903,3835,,13429,414604
4,146,5,,,,,,,,0,0,0,,13430,414605
4,146,6,,,,,,,,0,0,0,,13431,414606
4,146,7,Planeta macierzysta,,,i,piesnababy,-,Szpieguj,2037,1822,1821,,13432,414607
4,146,8,OstatniSzot (59 min),,,,xHipolit,MnS,Szpieguj,49,1016,4908,,13433,414608
4,146,9,,,,,,,,0,0,0,,13434,414609
4,147,1,,,,,,,,0,0,0,,13441,414701
4,147,10,Kolonia (53 min),,,,godel,NW,Szpieguj,259,2626,5094,,13450,414710
4,147,11,Kolonia (44 min),,,,godel,NW,Szpieguj,259,2626,5760,,13451,414711
4,147,12,Kolonia (15 min),"śr: 7.874, temp: -52",,,dark,LUMP,Szpieguj,132,2482,6207,,13452,414712
4,147,13,,,,,,,,0,0,0,,13453,414713
4,147,14,,,,,,,,0,0,0,,13454,414714
4,147,15,,,,,,,,0,0,0,,13455,414715
4,147,2,,,,,,,,0,0,0,,13442,414702
4,147,3,,,,,,,,0,0,0,,13443,414703
4,147,4,,,,,,,,0,0,0,,13444,414704
4,147,5,Chylonia (*),"śr: 8.774, temp: 13",,,godel,NW,Szpieguj,259,2626,3711,,13445,414705
4,147,6,Planeta macierzysta,,,i,Avi70r,-,Szpieguj,1285,1823,1822,,13446,414706
4,147,7,Kolonia (*),,,,kertoip,LUMP,Szpieguj,242,696,3856,,13447,414707
4,147,8,Wiczlino (53 min),,,,godel,NW,Szpieguj,259,2626,4394,,13448,414708
4,147,9,Leszczynki (53 min),,,,godel,NW,Szpieguj,259,2626,4779,,13449,414709
4,148,1,,,,,,,,0,0,0,,13456,414801
4,148,10,,,,,,,,0,0,0,,13465,414810
4,148,11,2 (*),,,,astinus,NW,Szpieguj,413,2627,4786,,13466,414811
4,148,12,,,,,,,,0,0,0,,13467,414812
4,148,13,,,,,,,,0,0,0,,13468,414813
4,148,14,,,,,,,,0,0,0,,13469,414814
4,148,15,,,,,,,,0,0,0,,13470,414815
4,148,2,,,,,,,,0,0,0,,13457,414802
4,148,3,001 (*),,,,astinus,NW,Szpieguj,413,2627,3719,,13458,414803
4,148,4,1 (*),,,,astinus,NW,Szpieguj,413,2627,4503,,13459,414804
4,148,5,3 (*),,,,astinus,NW,Szpieguj,413,2627,5317,,13460,414805
4,148,6,Planeta macierzysta,,,i,deziom,-,Szpieguj,1976,905,904,,13461,414806
4,148,7,Michallusia V (*),,,,michallus,F.o.A,Szpieguj,348,924,6355,,13462,414807
4,148,8,Kolonia (41 min),,,,NieWitek,-,Szpieguj,219,922,6463,,13463,414808
4,148,9,,,,,,,,0,0,0,,13464,414809
4,149,1,,,,,,,,0,0,0,,13471,414901
4,149,10,Planeta macierzysta (50 min),,,i,kioschi,-,Szpieguj,1100,2628,3743,,13480,414910
4,149,11,,,,,,,,0,0,0,,13481,414911
4,149,12,,,,,,,,0,0,0,,13482,414912
4,149,13,,,,,,,,0,0,0,,13483,414913
4,149,14,,,,,,,,0,0,0,,13484,414914
4,149,15,,,,,,,,0,0,0,,13485,414915
4,149,2,,,,,,,,0,0,0,,13472,414902
4,149,3,,,,,,,,0,0,0,,13473,414903
4,149,4,Planeta macierzysta (*),,,i,kopczynzg,-,Szpieguj,1200,1825,1824,,13474,414904
4,149,5,Offline (50 min),,,i,Valker,-,Szpieguj,1040,906,905,,13475,414905
4,149,6,Pole Arbuzowe (50 min),,,i,bblp,-,Szpieguj,768,1239,4081,,13476,414906
